case:concept:name;concept:name;concept:flops;concept:operation;concept:kernel;timestamp:start;timestamp:end
algorithm4_213;gemm_2.01e+09;2.01e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670756983485174e9;1.670756983491317e9
algorithm0_217;gemm_2e+09;2e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670756983495941e9;1.670756983502212e9
algorithm0_217;gemm_2e+09;2e+09;tmp4 = (A tmp2);gemm!('N', 'N', 1.0, ml0, ml4, 0.0, ml5);1.670756983502212e9;1.670756983508368e9
algorithm0_217;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670756983508368e9;1.670756983514507e9
algorithm2_216;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670756983519131e9;1.670756983525378e9
algorithm2_216;gemm_2e+09;2e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670756983525378e9;1.670756983531617e9
algorithm2_216;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670756983531617e9;1.67075698353772e9
algorithm5_219;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.67075698354204e9;1.670756983548767e9
algorithm5_219;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.670756983548767e9;1.670756983555469e9
algorithm5_219;gemm_2.01e+09;2.01e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670756983555469e9;1.670756983561732e9
algorithm5_25;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670756983566115e9;1.670756983572736e9
algorithm5_25;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.670756983572736e9;1.670756983579745e9
algorithm5_25;gemm_2.01e+09;2.01e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670756983579745e9;1.670756983585978e9
algorithm3_211;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670756983590722e9;1.670756983597184e9
